,0,1,2,3
"[3, 0]",10000.0,10000.0,10000.0,10000.0
"[3, 9]",10000.0,0.0,0.0,0.0
"[3, 3]",10000.0,10000.0,10000.0,10000.0
"[5, 5]",0.0,-10000.0,0.0,0.0
"[5, 0]",-10000.0,0.0,0.0,0.0
"[3, 6]",0.0,0.0,10000.0,0.0
