,0,1,2,3
"[0, 0]",-0.0158673991580189,-0.0980036794275898,-0.18973059463812916,-0.0018346479100638956
"[1, 0]",0.02711794023770373,-0.07876842136319,-0.0151642711914686,0.0011782617187758
"[0, 1]",0.0,0.00101791,0.0,0.006215384514864169
"[0, 2]",0.0043935822426709,0.0010099,0.0,0.0
"[0, 3]",0.0022291806178096,0.0011099,-0.0199506830710918,0.0021102637943793
"[1, 3]",0.0,9.737015175165448e-05,0.0001632175258567,0.002287030249589172
"[1, 2]",-0.0010896898103055,0.001422424141404,0.0011099,0.009295472432584778
"[2, 2]",0.0,0.0023685745625025,0.0033694393748900575,0.015219784742765571
"[3, 2]",0.006819301861287201,0.00741556349931174,0.003875321356201932,0.05524016736735497
"[3, 1]",0.018863001721805217,0.0,0.00244792785105,0.0
"[3, 0]",0.007884809549447685,0.0,0.0011197901,0.0
"[2, 0]",0.018000507946818414,0.0,0.001,0.0033464956492677
"[2, 1]",0.0022595333192766,0.007225473576510734,0.044098238124390725,0.0045675466283548
"[4, 2]",0.0062399483942396,0.00232555666582552,0.05541081795735481,0.0037469204738348736
"[4, 3]",0.002791553263216227,0.0031158799437779,0.0028546336614496,0.02851059537759521
"[4, 1]",0.019637660544482387,0.0,0.0,0.0026326837061757258
"[5, 2]",0.0,0.01419615922854112,0.0012206892,0.002431234096733563
"[5, 1]",0.0024095900748,0.002381015119197448,0.0022771704088442,0.032490778592062314
"[6, 1]",0.0012,0.0024180201027505276,0.03217582733765772,0.004798294762530255
"[6, 2]",0.0,0.008900234392917773,0.0025013354870495226,0.0026087914243813
"[7, 2]",0.0,0.0,0.004859377448678516,0.0
"[4, 4]",0.07601256548289582,0.0014028854693103928,0.007593267726791614,0.006659109403380355
"[5, 4]",0.001334962541146,0.0025233382527488,0.043356263828405094,0.003973348308542546
"[5, 3]",0.0013108,0.0026570392584754276,0.021392553150396804,0.0013
"[5, 5]",0.005682124849459003,0.009355718816487441,0.09391173112110905,0.0014368767489924
"[4, 5]",0.008205891198493208,0.005756409559244265,0.004245692708508744,0.10317590235658608
"[3, 5]",0.0,0.0024636020175225,0.0093104507705823,0.0
"[2, 5]",0.0,0.0083939723427515,0.0012109958328059,0.0012108
"[2, 4]",-0.0011138030866947,0.0101006035459606,0.00221004610955,0.0024638230150098
"[2, 3]",0.0012601581535113,0.0001204544754231,0.002321538978323,0.012425227830006162
"[1, 1]",0.000110366446644,0.0052878542284173,0.002128105405354744,0.047218640610280485
"[3, 3]",0.026827239687906568,0.0026270629928857965,0.0024615440096638973,0.0024740985877283
"[3, 4]",0.0013568639799443,0.0,0.0036748438568984,0.03694494565127334
"[7, 1]",0.0,0.0,0.005396043556817553,0.0
"[6, 0]",0.0,0.0,0.0069731935793542485,0.0
"[5, 0]",0.0,-0.039614381773646457,0.0141648005363935,0.0
"[4, 0]",0.009270016228766904,-0.01992721125160775,0.0022589811902901766,-0.01662900385645717
"[0, 4]",0.0056728725749227,0.0011,-0.02,0.0011099891
"[1, 4]",0.0012,0.0011199673271171,0.0,0.0016325544586909
"[5, 6]",0.0014246318519306,0.0026800632182133,0.0039661760888486,0.02880264266842319
"[4, 6]",0.0,0.0,0.0,0.02775259666618906
"[6, 6]",0.0029282436537686,0.0032212463032117076,0.0013381106610493,0.04063328956513686
"[7, 6]",0.057224633712496045,0.0033051311160623865,0.0020196103046851,0.0030004790119878
"[8, 6]",0.0,0.040395301560071414,0.000735224134402,0.003118504736772
"[9, 6]",0.0031684992806952,0.0029413120042844,-0.0006571114949586,0.028393615485747013
"[10, 6]",0.008778166704806203,0.006047159212920819,0.013204894525688914,0.1185556720711465
"[9, 7]",0.0018685797198095,0.0,0.0031462960819043,0.03393776927319038
"[8, 7]",0.04055677869833208,0.00983890999722368,0.0,0.0029383457154594
"[8, 8]",0.0033995161039096656,0.0021124605689517,0.0015136296,0.03705785597852519
"[8, 9]",0.0,0.0047354794527666,0.0,0.0
"[7, 9]",0.0,0.0015,0.0075452941271487,0.0
"[7, 8]",0.0030119795034359,0.0,0.002812199839736,0.0107627567249867
"[6, 8]",0.0,0.008838501089311019,0.002873395432497536,0.0
"[9, 8]",0.001615980095127314,0.031663501328205,0.0,0.0035787882406769
"[10, 7]",0.006090777708912444,0.0011109695288128198,0.00152813396715,0.04616733522950412
"[10, 8]",0.005358917591032952,-0.0025887110938055,0.0018618129594734,0.051941830693421356
"[11, 8]",0.0822230598739399,0.003623890553529,0.00234576250394,0.012284496309948403
"[11, 9]",0.00751497154544806,0.06584809450668128,0.00534978616106724,0.0037338045971618
"[11, 7]",0.0013976429968932118,0.005789960487778148,0.004633815752502825,0.05771517708448651
"[12, 7]",0.007105618501329252,0.05333136186295615,0.0,0.007230476945962097
"[12, 6]",0.0073555039592273,0.0050644226080526,0.06517819452638718,0.0
"[11, 6]",0.007644897463225083,0.00403675402550793,0.11901027219161525,0.015203819597788756
"[10, 5]",0.004269112260374661,0.05071227080022682,0.0034379146051555396,0.0017473865640487
"[10, 4]",0.05567351952071255,0.0045667960761378,0.0020068109221385,0.0033161522481955806
"[11, 4]",0.0,0.0029043248601263,0.0033931214611959684,0.024014542984386923
"[12, 4]",0.00840418878111457,0.08190701994861249,0.003405730715197301,0.0005372596826134
"[12, 3]",0.07208827890941469,0.0030445116307971,0.009479613630507863,-0.0010830200285208
"[11, 3]",-0.0013439251581964,0.039124630409528925,0.0002645700432096,0.0
"[11, 2]",0.0088488906695461,0.003444555531327688,0.09290762047822222,0.00792402038204363
"[11, 1]",0.024196903355523436,0.0039459707082268,0.0,0.001412827696994
"[10, 2]",0.0072940680047206465,0.010074409596163146,0.0014152041508237,0.09324299440471331
"[10, 1]",0.03652872556372907,0.0,0.0,0.0015386072374066
"[9, 1]",0.0,0.0013483186417554,0.0,0.005255408954717
"[9, 0]",0.0013117,-0.0185,0.0,0.0
"[10, 0]",0.0,0.0,0.0013,0.0
"[12, 2]",0.0006317687936671,0.0028871280897387838,0.005489025407554825,0.02625000093741468
"[12, 1]",0.0,0.0014,0.012679965314521176,0.0028377005358182
"[12, 0]",0.0,0.0,0.0,0.0042460275711404
"[13, 0]",0.0,0.0,0.0,0.0015185767944105
"[14, 0]",-0.0013499394103067,0.0,0.0,0.016456623030158195
"[15, 0]",0.023822062275918564,-0.01782015460530479,0.0058414530112514,0.0031282095424498
"[15, 1]",0.0018776294802396,0.027578125712893677,0.0002275277741814,0.00164147761465
"[14, 1]",0.013653983200725124,0.0,-0.0013473266751836,0.0
"[14, 2]",0.01086873017231498,0.0,-0.0012723782998052,0.0016803951485486
"[13, 2]",0.0,0.0,0.025110995266022555,0.0
"[9, 2]",0.0005377332421708,0.0,0.0013350658584523,0.00754748755252958
"[10, 3]",0.0014269865,0.0,0.03267182751853089,-0.0011109872624512
"[9, 3]",0.06755558032565015,0.005204095375869195,0.009135013170002095,0.0001827682542863
"[13, 4]",0.0033822415446931537,0.0,0.0019502090718062,0.014075175870854594
"[13, 5]",0.0,0.0,0.019335627879737336,0.0037257562643605
"[12, 5]",0.0019666975150833,0.034522772293014876,0.003107827287187671,0.0
"[9, 4]",-0.0010949042033855853,0.06954337228555298,0.004626067335119402,0.0
"[11, 5]",0.025129973016051386,0.0031548280400153,0.0003602669329455,-0.0007497996418622
"[13, 6]",0.0028939207853816,0.005062484757268431,0.008680485176395449,0.06465186808220667
"[14, 6]",0.011201344352425091,0.005448103458084096,0.061385668634184515,0.003652178988015937
"[14, 7]",0.0059628749176276,0.00528573267020707,0.12166428082730926,0.009769337954557002
"[14, 8]",0.008198536951382562,0.02215077136414218,0.19524719733291757,0.0021791023501655897
"[13, 8]",0.016701751768036437,0.027029598668170125,0.012574825004655605,0.19035846646978316
"[13, 7]",0.007319571374733917,0.0042643246922333,0.004658888776859325,0.1344550771372182
"[15, 8]",0.010761845502509103,0.0,0.0012535667255737,0.0
"[15, 9]",0.0,0.001936127719,0.032842345412617165,0.0
"[14, 9]",0.0005849051762080895,0.1104543816562386,0.004316203535079511,0.0022760671890945023
"[12, 8]",0.03636173137609712,0.0,0.00537440083641,0.004704179066504685
"[12, 9]",0.03413396358391308,0.0017481798176136,0.003379860090245298,0.004408042164167197
"[12, 10]",0.001918,0.0020178085084519,0.001854126683207954,0.03922042677608469
"[13, 10]",0.0020345131578846,0.0026619589823026883,0.0021712243180287,0.03976055417316452
"[14, 10]",0.004302322796348108,0.04529139121630472,-0.001589178089851,0.0022050596140521807
"[13, 9]",0.0005886053551814,0.07063971368628486,0.001898494931470584,0.0034700140865806827
"[9, 5]",0.014917901678945963,0.0033335676950443966,-0.00114218485444,-0.0011872938978871
"[10, 9]",0.0017000000000000001,0.019480345742728927,0.0,-0.0011175669114453
"[11, 10]",0.0,0.0,0.0,0.01236242805042033
"[12, 11]",0.0,0.0,0.0019,0.008072633688807
"[13, 11]",0.0,0.014063147283107232,0.0019540799306607,0.0021416924974822
"[15, 10]",0.047938706407440246,0.0,0.004544381230631115,0.0022
"[15, 11]",0.0,0.053462948912888185,0.0,0.0
"[16, 11]",0.041910561892332186,0.0022641899952361,0.0022584333112672,-0.0020680547645834
"[17, 11]",-7.90341619126025,0.03818013429205698,-0.8635221609123335,0.0
"[17, 12]",-297.01,-199.0,-297.01,-297.01
None,0.0,0.0,0.0,0.0
"[6, 3]",0.0013975301707249948,0.0,0.0,0.0153277113200482
"[7, 3]",0.0,0.0013109053,0.015461221641411284,0.0013118061833293
"[6, 5]",0.0,0.00018944252073242415,0.0,0.012824043989587362
"[7, 5]",0.02311681614935777,0.0,0.0014025884747519669,0.0016704586396374132
"[7, 7]",0.0046152156914337,0.0015369726835997,0.0029800807127631,0.05296685012383323
"[8, 5]",0.03763162396065362,-0.0012873941960029,0.0015642613362984127,0.0016173786516213249
"[8, 3]",0.04759866648024771,0.0025998138471845,0.0026222779164523,0.0
"[8, 4]",0.0060000142011713,0.035175399051301126,0.003966133174436125,0.0014505223114792
"[7, 4]",0.0015793268815209344,0.0013715291785857209,0.0065123047581655095,0.0
"[6, 4]",0.0,0.0,0.013622233580241526,0.0013586107428234897
"[1, 5]",0.0036642029685023,0.0,0.0236872874692702,0.0012217592006654
"[0, 5]",-0.018568521591,-0.0141541656122986,-0.0198691331211628,0.0182343548201863
"[1, 6]",0.0,0.0098650057432546,0.0012,0.0
"[0, 6]",0.0036603862344549,0.0,-0.02,0.0
"[0, 7]",0.0196620451785112,0.0,-0.0398,0.0012
"[0, 8]",-0.0187013,-0.0049781060218855,-0.0185684891175146,0.0179386865792279
"[1, 8]",0.0378509991427853,0.0,0.0013482954018364,0.0025109054588381
"[1, 9]",0.0026808450427484,0.0015543033482595,0.0767587615355912,0.0054484335381779
"[0, 9]",0.0014156189966519,-0.0184415985627757,-0.0196131578686212,0.0699849692958035
"[1, 10]",0.0,0.0016842270492828,0.0400226426294172,0.0
"[0, 10]",0.0,-0.0250704849788099,-0.0590657913127824,0.0318667605251484
"[2, 8]",0.0157608756464081,0.0013579667249837,0.0,0.003930908983635
"[2, 9]",0.0014,0.0182215323846748,0.0,0.001412015583343
"[2, 10]",0.0,0.0042270449132178,0.0,0.0
