,0,1,2,3
"[0, 0]",-0.03482851422463673,-0.05961840567322792,-0.22537768793036267,-0.011900712723311979
"[1, 0]",0.005437575174021047,-0.07656836152371399,0.004588703797110823,-0.01997076162638836
"[1, 1]",0.0035048134333752834,0.003046343191481035,0.004778998790132784,0.006210450556715513
"[0, 1]",0.004178155432895217,0.003298248992098389,-0.0593536614525222,0.00545568612832552
"[0, 2]",0.0007063567000000001,0.004841595709590498,0.0,0.0007054980292188163
"[2, 1]",0.0014185956712176877,0.0036726719279561344,0.0018792053607921762,0.006129288202914509
"[3, 1]",0.0007000000000000001,0.0014103780503367158,0.00424374005387643,0.003500607581252919
"[4, 1]",0.003560937393797091,0.0,0.00282691296786887,0.0034871746318000316
"[5, 1]",0.0014184015223563627,0.0028082437470137744,0.0007189943018066867,0.002802411854442228
"[6, 1]",0.0007000000000000001,0.004220581734024796,0.0021418192675530115,0.0
"[6, 0]",0.004866920463886705,-0.03976226742906763,0.0028339150652311237,-0.017486067813929286
"[5, 0]",0.000725274193723124,-0.07872634176784604,0.0013993582249050547,0.003536630992522351
"[4, 0]",0.0014121047882056194,-0.03977472116709302,0.0014114367898927186,0.0
"[3, 0]",0.002048911802289457,-0.05935985545141104,-0.035547387457239,-0.0190937
"[2, 0]",0.0055829235170115525,-0.09787039821952614,0.0018706186995185148,-0.018135469180699713
"[3, 2]",0.0049226434222412515,0.0014435216424231788,0.0014185003053131453,0.003505943183948912
"[2, 2]",0.0,0.0,0.0014291273711718264,0.004239154349854595
"[4, 2]",0.004227146018040118,0.005576022919190642,0.0,0.0013993
"[5, 2]",0.002795730927960486,0.0014308536099291792,0.0,0.0
"[5, 3]",0.0007191063848326505,0.0,0.0028025300921130287,0.0007128762097524913
"[4, 3]",0.0021290434658112513,0.003573894925254006,0.0028212266502129196,0.001449851625130538
"[4, 4]",0.0013993,0.0021423299824826587,0.0007193855798135157,0.0034869992234016966
"[4, 5]",0.0007125942103000001,0.0021290321372984733,0.0013993,0.0
"[5, 5]",0.0007000000000000001,0.0007063567000000001,0.001418061463,0.0
"[6, 5]",0.0007000000000000001,0.0007000000000000001,0.0,0.0007000000000000001
"[6, 6]",0.0008,0.0007063000000000001,0.0007063653832000001,0.0016054933832
"[7, 5]",0.0008,0.0024255174214191373,0.001405601152,0.0008
"[8, 5]",0.00241202015293898,0.0007000000000000001,0.0021223906599531564,0.0
"[7, 6]",0.0008,0.0007072572832,0.0007063567000000001,0.0008
"[7, 7]",0.0008,0.0016063933832000002,0.0,0.0
"[7, 8]",0.0,0.0008072,0.0,0.0008072
"[8, 6]",0.0,0.0031870651442125787,0.0008,0.0
"[8, 4]",0.0,0.0,0.0007000000000000001,0.0
"[7, 4]",0.0007072000000000001,0.0007000000000000001,0.0,0.0007145800840003882
"[7, 3]",0.0013992370000000002,0.0,0.0007064133381970001,0.0
"[9, 5]",0.0008,0.0,0.0,0.0
"[9, 6]",0.0,0.0,0.0008072572831999999,0.0
"[8, 7]",0.0008,0.0,0.00162082728967466,0.0008
"[9, 7]",0.0008,0.0008072653832,0.0008072653832,0.0
"[9, 8]",0.0,0.0016063933884488,0.0,0.0
"[8, 8]",0.0008,0.0,0.0,0.0008072648000000001
"[8, 9]",0.0,0.0,0.0008,0.0
"[7, 9]",0.0,0.0008072648000000001,0.0008,0.0
"[6, 9]",0.0008072,0.0,0.0008,0.0
"[5, 9]",0.0,0.0008,0.000806477514558803,0.0008072
"[5, 8]",0.0008072648000000001,0.0,0.0007000000000000001,0.0
"[4, 8]",0.000806477514558803,0.0,0.00288221608537,0.0
"[3, 8]",0.0007000000000000001,0.0021043582082922465,0.0,0.0007126503433000001
"[3, 7]",0.0007063000000000001,0.0007189371877597,0.002833340748978864,0.0007190528026389896
"[2, 7]",0.0,0.004189759647972295,0.0007000000000000001,0.0007255000667408098
"[4, 9]",0.0007072000000000001,0.0,0.00141972660146833,0.0
"[3, 9]",0.0008,0.0,0.0020978269282588033,0.0
"[3, 10]",0.0,0.0,0.0,0.0008
"[4, 10]",0.0,0.0,0.0,0.0008
"[5, 10]",0.0,0.0008072,0.0,0.0
"[6, 4]",0.0,0.0,0.0014121063848326506,0.0
"[5, 4]",0.0014055942103,0.0021353784363761386,0.0028081156748915558,0.0
"[3, 3]",0.0007197758377796124,0.00621967925308795,0.0007065844308837999,0.0014309121016270656
"[1, 2]",0.000712792187444663,0.002493717657382758,0.0038398722725410863,0.00070640019850728
"[4, 6]",0.0013993492144137732,0.0,0.0021043003207597004,0.002783687337243024
"[5, 6]",0.0007189387028868374,0.0,0.0014181757028868375,0.0014074569520000002
"[6, 7]",0.0,0.0014001921520000002,0.0,0.0
"[3, 6]",0.0021041319733,0.0014119387028868374,0.0028272463376335906,0.002141431840408387
"[3, 5]",0.0007254452170387025,0.0014058190786043838,0.0034931163716385603,0.0014246252340275175
"[3, 4]",0.0014369073244157138,0.0,0.0,0.0021539533126128494
"[2, 6]",0.003511436477011826,0.0014375832255322757,0.0020917198330000003,0.0014308006185210927
"[1, 6]",0.0,0.0028021098050604906,0.0007000000000000001,0.001418285760425245
"[1, 7]",0.0,0.0007063567000000001,0.0,0.0
"[1, 5]",0.0007190528164096409,0.002110405725423187,0.0,0.0035051557679746962
"[2, 5]",0.002839510223197005,0.002789798367931318,0.002129432573879835,0.0014431853585350472
"[2, 4]",0.0014305734289279202,0.0,0.0007000000000000001,0.0020982943087117676
"[2, 3]",0.0,0.0,0.002110876513680449,0.0021973153088458053
"[7, 0]",0.001411938211322553,0.0014430392841749805,0.0,0.0
"[1, 3]",0.0,0.0035291762260367095,0.000717332324717313,0.0
"[6, 2]",0.0,0.0013993502147458545,0.0,0.0
"[7, 1]",0.0007063572148927001,0.0007063567000000001,0.0,0.0
"[1, 4]",0.0007063000000000001,0.0,0.0014056513584105785,0.0007125952293646126
"[0, 6]",0.0,0.0007000000000000001,0.0,0.0007252189882455446
"[0, 5]",0.0,0.0,0.0,0.0021293770827941413
"[0, 4]",0.0,-0.019300642789700003,0.0,0.0021044140062813823
"[0, 3]",0.0007063572103,-0.02,-0.02,0.0007063000000000001
"[7, 2]",0.0007063567000000001,0.0007063572103,0.0,0.0
"[6, 3]",0.0021226830727740275,0.0,0.0,0.0
"[5, 7]",0.0008063000000000001,0.0,0.0,0.0
"[4, 7]",0.0007259399447683302,0.0,0.0,0.0
"[2, 9]",0.0,0.0,0.0007000000000000001,0.0007126492098670001
"[1, 9]",0.0,0.0007000000000000001,0.0,0.0
"[0, 9]",0.0014057064808927,0.0020917764808927003,0.0,0.0007063567000000001
"[0, 10]",0.0,0.0014118312103000002,-0.019093706866999998,0.0
"[0, 8]",0.0014180629883280343,0.0,-0.019288118383910303,0.0
"[0, 11]",0.0007000000000000001,0.0,0.0,0.0
"[0, 12]",0.0,0.0,0.0,0.0008
"[1, 12]",0.0,0.0,0.0,0.002390601104
"[2, 12]",0.0008072653832,0.0,0.001613456,0.0
"[1, 13]",0.0,0.0,0.0015992648000000003,0.0
"[0, 13]",0.0008,-0.02,-0.02,0.0008072
"[0, 14]",0.0,-0.02,0.0008,0.0
"[0, 15]",0.0,0.0,0.0,0.0008
"[1, 15]",0.0015992,0.0,0.0,0.0008
"[1, 16]",0.0024047228378168,0.0,0.0,0.0
"[1, 17]",0.0,0.0,0.0008,0.003949679168994819
"[2, 17]",0.000828565655255432,0.0008,0.0008143928,0.0016001000000000001
"[3, 17]",0.0,0.001691,0.0,0.0009081
"[4, 17]",0.0,0.0,0.0,0.0017991
"[5, 17]",0.0018073382148282244,0.0009,0.0,0.0009
"[5, 18]",0.0,0.00268912881,0.0009081,0.001815357203136044
"[6, 17]",0.0018153497727045275,0.0,0.0,0.0
"[6, 18]",0.0009081735620049,0.0,0.003594813212326269,0.001791
"[7, 18]",0.0009081735561,0.0,0.0017990918264374637,0.0009
"[8, 18]",0.0,0.0,0.0009081,0.0
"[6, 19]",0.0,0.001807265382597044,0.0,0.0
"[7, 19]",0.001,0.0009081735620585224,0.0,0.0
"[7, 20]",0.001,0.0,0.0009,0.001999081729
"[7, 21]",0.001009161925561,0.00200791,0.0,0.0020351066745016
"[6, 20]",0.0,0.0009081,0.0,0.0010090000000000001
