,0,1,2,3
"[5, 16]",-0.0790206559468915,-0.07004594769154171,-0.0695273131970991,-0.0696912673269534
"[4, 16]",-0.0889431989086982,-0.0797190595304063,-0.0897252238596414,-0.0697847807585426
"[6, 16]",-0.06908881680962518,-0.0597637223367244,-0.05949236040499,-0.0594068024062
"[7, 13]",-0.0596732902959959,-0.0597637505322712,-0.0602842486690261,-0.0690848399156491
"[8, 13]",-0.0500722053162946,-0.0495451981170999,-0.040204424007739,-0.049720630582
"[8, 14]",-0.05949395459020901,-0.04981354376068,-0.0501673970961013,-0.0496333197099999
"[9, 14]",-0.0397612089999999,-0.039848608,-0.03985022719,-0.0493679709999999
"[9, 15]",-0.0497214623557638,-0.04011388462,-0.04020273514,-0.0495443889999999
"[8, 15]",-0.0592271879599,-0.05931857256409,-0.0499904246148841,-0.05957968804399
"[8, 16]",-0.0491906619999999,-0.059405128039,-0.049984941072799,-0.0592313250421899
"[7, 15]",-0.0598469536206509,-0.0598462195374826,-0.0503363042302861,-0.059582906864758
"[7, 16]",-0.0594083331374496,-0.0498119574421,-0.049633151311,-0.0600094612182807
"[7, 17]",-0.049718978668,-0.0500697795259899,-0.0594154944037378,-0.05941313585393842
"[6, 17]",-0.06918792329564558,-0.06864118755391,-0.060380146868739,-0.06952172208175839
"[6, 18]",-0.0595899939199707,-0.0600260516369233,-0.060541108178154716,-0.059053407409
"[6, 19]",-0.059761323655379006,-0.0595916368956582,-0.06028444800283081,-0.0596693613644929
"[5, 19]",-0.0691754112656917,-0.07919484287136407,-0.0597614231449536,-0.06961125989226541
"[5, 18]",-0.07892878719650782,-0.0697045449687977,-0.06996427969331509,-0.0693466526553263
"[4, 18]",-0.0696057485863799,-0.0702249658835713,-0.0699612191793002,-0.07952981513342422
"[4, 19]",-0.06970074817091833,-0.0599403836153287,-0.0695319458968872,-0.0789285998578669
"[4, 20]",-0.06969762924313248,-0.0601965665126697,-0.06943615517846966,-0.0600212130675736
"[3, 20]",-0.0499920758999014,-0.059854010483552975,-0.0598493122341603,-0.06952644314880606
"[3, 19]",-0.06960810675118258,-0.06970942833188903,-0.0601131904482783,-0.0695193954220117
"[5, 20]",-0.0500769863181714,-0.0597572508034266,-0.0597676147105484,-0.059763738509505
"[6, 20]",-0.059845461356373,-0.0596739732495195,-0.050161061199025,-0.05976525066430581
"[7, 19]",-0.049899283558219,-0.0496349509058929,-0.050167367675704594,-0.0495459920709999
"[7, 18]",-0.049721440501,-0.0594034608889,-0.0401218724368917,-0.0398502199
"[8, 18]",-0.03993674491,-0.0398518301881,-0.0401163177158929,-0.0397628128
"[8, 17]",-0.0400289473719999,-0.04954189501,-0.0403805631069189,-0.0498094891939
"[9, 16]",-0.0497214541340289,-0.039851822971,-0.040463031239209,-0.049455378099999905
"[10, 16]",-0.0298801,-0.039940833798100005,-0.03967622137081,-0.0298801
"[10, 14]",-0.0398518237,-0.030057409,-0.0399384289,-0.039760399
"[3, 16]",-0.0995334032995591,-0.0899914263292262,-0.08999940499927603,-0.0992748533368466
"[4, 15]",-0.0892041584258113,-0.0895769449267649,-0.0898143449122788,-0.10865825485650439
"[3, 15]",-0.10816524450501812,-0.1005827725234574,-0.0995615960770447,-0.10899267103783299
"[4, 17]",-0.0794497710616596,-0.0800629849724311,-0.079455382874707,-0.08919876108782142
"[3, 17]",-0.08928575131322303,-0.08990679663881901,-0.0894771591331374,-0.09894178324645216
"[2, 17]",-0.0892881447812589,-0.09008215724719368,-0.08945509930735628,-0.09885834031064852
"[2, 18]",-0.0791062267823659,-0.07998621335799563,-0.07962623100603855,-0.0795417278913446
"[3, 18]",-0.0791013242964065,-0.08006712383215837,-0.07971956669278264,-0.0792889846743681
"[5, 17]",-0.07919416303714337,-0.0702231915410076,-0.0700523155222896,-0.07884480401567764
"[8, 12]",-0.039942421633,-0.049632509791,-0.0503415920869916,-0.0493695747999999
"[8, 11]",-0.0401179333769427,-0.0397636147,-0.0401162710843841,-0.0395838999999999
"[7, 11]",-0.0503377761348937,-0.0495467543847691,-0.0500760334550062,-0.0593202919471306
"[6, 11]",-0.0606444088050467,-0.0598469114929154,-0.0620735092782339,-0.0692601979160348
"[9, 12]",-0.0300582109,-0.02979181729,-0.0303243760981,-0.0396721899999999
"[10, 12]",-0.02997001,-0.0297909999999999,-0.0201706210899999,-0.029701
"[10, 13]",-0.0300590209,-0.0298801,-0.0298801,-0.029701
"[11, 13]",-0.01009,-0.01,-0.0199,-0.0199
"[9, 13]",-0.030234637,-0.039760399,-0.029969119,-0.0396721899999999
"[10, 15]",-0.0399384289,-0.039850227190000004,-0.0402059966131729,-0.0398502199
"[11, 15]",-0.0298801,-0.0297909999999999,-0.03014965577938339,-0.0298801
"[11, 14]",-0.02007991,-0.0199,-0.02007991,-0.0297909999999999
"[12, 13]",0.0,-0.0199,0.0,-0.01
"[12, 12]",0.0,0.0,-199.0,-100.0
"[1, 2]",-13.892210125959348,-900.4201569920248,-30.60287343235571,-99.79705040002791
"[1, 1]",-5869.156880822066,-5799.664030705307,-5821.286556827126,-5837.275818797547
"[2, 3]",-0.6964479401176978,-151.72361732311126,-0.6858488952419517,-63.39569399321639
"[3, 3]",-956.179249911955,-956.179249911955,-10000.0,-1046.6174574128354
"[4, 0]",-1.0892725180773164,-1.0649895906312408,-1.0552602087861496,-1.0488526188586473
"[4, 1]",-1.0288433129569492,-1.0716147841410966,-0.784540887685443,-1.03570561981
"[5, 1]",-1.0106510449177264,-1.035982,-1.009081,-0.2241351840732366
"[5, 2]",-0.2593995122484493,-1.0273112215099884,-1.0267309,-1.000707983645382
"[5, 3]",-0.21882597814039634,-0.21405549785629976,-0.21441620799500127,-0.21194075536569096
"[4, 3]",-12.31985662201,-0.27885331656871704,-12.19679718985809,-0.2853340952674547
"[4, 4]",-679.3465209300999,-585.19850599,-679.3465209300999,-679.3465209300999
"[0, 4]",-0.8771938207518511,-0.878192547194106,-0.8801809283525841,-0.8776551798443274
"[2, 4]",-0.5903352905067075,-0.5926789371490803,-0.5901270829027995,-0.5984931700130622
"[2, 5]",-0.49274245684684054,-0.4903838727193631,-0.4940795495656082,-0.4853320850670284
"[3, 5]",-0.33011820548105236,-0.36085428286936355,-0.33973661963616314,-0.3383820417166517
"[2, 6]",-0.41520779177298733,-0.4233525081707317,-0.4242148282674743,-0.4212389779479263
"[0, 7]",-0.4349436988514168,-0.43720370910877526,-0.4343396947763875,-0.428192496516866
"[2, 7]",-0.34132100474436233,-0.33962078732927825,-0.3372989683708079,-0.34185805448347684
"[3, 7]",-0.26294665383698895,-0.2574360205154153,-0.2601329852921731,-0.26321403418293277
"[4, 7]",-0.23837938553866633,-0.24181727457282529,-0.24100834670906385,-0.24625387821263936
"[4, 8]",-0.2319569657791067,-0.22575464510075757,-0.23073173035836644,-0.3539102688541899
"[3, 8]",-0.2533461412752533,-0.2624547082395593,-0.25426390859153136,-0.261614359601591
"[5, 7]",-0.21699383872951777,-0.17874139371484488,-0.18668449360517608,-0.18844704655732777
"[2, 8]",-0.29857531289912337,-0.29582096945361835,-0.3025643779886931,-0.3045686369794223
"[3, 6]",-0.3280722208972845,-0.32883640280942883,-0.33177622794281847,-0.33137154196771756
"[4, 10]",-0.2201463332751991,-0.2446298655243733,-0.22697518093171504,-0.2190637540018445
"[5, 10]",-0.20903988753393,-0.2133185797117999,-0.3295130523886639,-0.2098014793738683
"[5, 9]",-0.3125,-0.18475,-0.18627912854875292,-0.180859847294088
"[4, 9]",-0.18203588810933483,-0.18185787478293744,-0.1731892322526433,-0.350324511143824
"[4, 6]",-0.2889107645028667,-0.2867637164993611,-0.2956018755007165,-0.29460207115214887
"[5, 6]",-0.1978499854989066,-8.88054836109301,-0.19187854610165112,-1.83040399
"[5, 5]",-394.0399,-394.0399,-490.099501,-394.0399
"[5, 0]",-1.027962113352971,-2.035982,-1.0691496832862901,-0.3027505455302534
"[6, 0]",-0.2341059489981832,-0.23868439011582132,-0.22555805858104067,-0.22286455473581143
"[7, 0]",-0.1666960320797709,-0.15943827275414177,-0.17292951525553926,-0.1662368607111108
"[7, 1]",-0.15748579047733033,-0.15985558632639504,-0.15224844965725032,-0.156952454218899
"[8, 1]",-0.1375145276141176,-0.11969683755313214,-0.12066619886405416,-0.12832898704798112
"[8, 0]",-0.1384154791670853,-0.13904324839255858,-0.13093738927117454,-0.13762808371929214
"[8, 2]",-0.12826398116199444,-0.11977984997097954,-0.12066382464448112,-0.12775927667286066
"[9, 2]",-0.10858715455482713,-0.10970896591675032,-0.10058514351103914,-0.10831769391074769
"[10, 2]",-0.08911242416880981,-0.09006580912889603,-0.09067265941658502,-0.09866909945836906
"[9, 1]",-0.10885161660282125,-0.10996723590266713,-0.11047789772296816,-0.1180396802314699
"[10, 1]",-0.09920340778003345,-0.08998181831208471,-0.0901657722937241,-0.09874748531029065
"[9, 0]",-0.11874965457269449,-0.10960553690790638,-0.11057693087230326,-0.10865380042621502
"[10, 0]",-0.0990249279327346,-0.0996207393602,-0.0901637903293727,-0.0984991284000776
"[7, 2]",-0.14769172184572726,-0.14015196665553123,-0.1424739289184461,-0.14770467214210517
"[6, 1]",-0.2054908907271736,-0.19990766696971504,-0.2011129985635295,-0.20360435360852455
"[4, 2]",-0.41389782309184414,-0.40652868917360724,-1.0218409206990604,-1.0641367345112607
"[6, 3]",-0.16419689036203264,-0.1609070439645905,-0.16277658507190476,-0.1658985308246188
"[6, 2]",-0.17579595347118854,-0.18031319839664867,-1.009081,-0.18472067959752067
"[6, 4]",-0.13577871975433092,-0.13298080852196126,-0.1312883929210124,-0.12809898052899277
"[6, 5]",-2.7019,-0.0921540260910765,-2.69299,-2.771680291963152
"[3, 2]",-127.3264040115504,-1.1274612922358707,-40.7963275732158,-0.5243861543058458
"[3, 4]",-3.7264710841785247,-57.6741052711909,-6.2008695328551005,-4.4670601
"[4, 5]",-0.3768771570678111,-34.175709524112676,-0.9319929959688448,-6.2505490501
"[11, 0]",-0.07962779642989512,-0.07988007997999999,-0.07057755042519984,-0.07884191759689539
"[7, 3]",-0.1369634521980574,-0.13023520341515565,-0.13096041369747613,-0.13795164527543394
"[8, 3]",-0.11760951336813377,-0.10997473173688825,-0.11034027064036978,-0.11795908836476209
"[9, 3]",-0.08910390827968315,-0.0904104691778419,-0.0901877569509908,-0.09851113263728999
"[9, 4]",-0.07892388915165166,-0.07056908612229858,-0.07031737191263511,-0.07927629281689737
"[9, 5]",-0.059140814509,-0.05043526523778338,-0.05995544012743478,-0.05949562172449617
"[10, 5]",-0.04945530526561,-0.05017054502029357,-0.05025468438194627,-0.049722248954709995
"[11, 5]",-0.049456179999999905,-0.0402051378511,-0.049899197025189995,-0.049808766682
"[11, 4]",-0.05949405073,-0.0598509334508373,-0.04990247068192987,-0.059667736736890006
"[12, 4]",-0.05940919120214801,-0.04990399750425966,-0.0500729855149,-0.049721469501283394
"[13, 4]",-0.05940750976219,-0.05016660369394939,-0.0498118998286468,-0.0496333261981
"[13, 3]",-0.05949487981667056,-0.05016499766292105,-0.06002529508905041,-0.05958841652217919
"[12, 3]",-0.0595836785104687,-0.060026867209600966,-0.06037794344332399,-0.06926262034449267
"[12, 5]",-0.049634914762,-0.040117869334,-0.040206812146129,-0.0497230645447468
"[13, 2]",-0.059583714428802226,-0.04999051147866107,-0.059763649658506786,-0.059580316083249
"[12, 2]",-0.06978007024617325,-0.059851712709813314,-0.060197239232523334,-0.06943612055930218
"[12, 1]",-0.06943618583092509,-0.059946787050001345,-0.059851055671699994,-0.06943852040151102
"[13, 1]",-0.0595844788285261,-0.0499869942228999,-0.05984856304215743,-0.059847777255988006
"[11, 1]",-0.07928912385269313,-0.06987647675359437,-0.07058334715331252,-0.0697856511485206
"[12, 0]",-0.05993342263921485,-0.059940020000000004,-0.06037812087376379,-0.05932105604911891
"[14, 1]",-0.05958365686579,-0.0498087819181,-0.050076151801813906,-0.049811170049929
"[14, 0]",-0.0498127801770658,-0.0596710099999999,-0.04011549497371,-0.049635708570099996
"[15, 1]",-0.049457783071,-0.039853418752,-0.04012028546876749,-0.039849418
"[15, 2]",-0.059584486622338,-0.03993834871,-0.040116288854710004,-0.039851029090000004
"[14, 2]",-0.059589260014696506,-0.04972542368482891,-0.049987309805209004,-0.04998337084981
"[14, 3]",-0.049809568581999995,-0.0499016061959862,-0.0502474765736331,-0.0595861009150537
"[15, 3]",-0.0497238583607928,-0.049899297992418996,-0.0402060045592,-0.05949725338445671
"[15, 4]",-0.049722241599100006,-0.049899268402309,-0.049901678907148,-0.049720645891
"[16, 4]",-0.039851029090000004,-0.039851838207100004,-0.04011629607181,-0.03985183099
"[16, 3]",-0.039941627752,-0.0401202503209,-0.03985183099,-0.0497238510853
"[16, 2]",-0.039851029090000004,-0.0399392389,-0.040290949826200004,-0.049722162283899904
"[16, 5]",-0.029880910000000004,-0.030145618000000002,-0.02988091,-0.029880910000000004
"[15, 5]",-0.0399384289,-0.0498985120430119,-0.030148031800000002,-0.0299692
"[14, 4]",-0.049633327,-0.0497254532021119,-0.04989763097347339,-0.040028160781
"[17, 5]",-0.02997001729,-0.0399392308,-0.0300606247,-0.039849418000000005
"[17, 6]",-0.0298801,-0.0299716210899999,-0.0200791,-0.02988091
"[17, 7]",-0.01999,-0.020079100000000003,-0.029970010000000002,-0.0298801
"[17, 8]",-0.01999,-0.0200791,-0.029880910000000004,-0.0199
"[17, 9]",-0.02988091,-0.0199908099999999,-0.029880910000000004,-0.01999
"[18, 9]",-0.0199,-0.01999,-0.020079100000000003,-0.0298801
"[18, 10]",-0.01999,-0.01999,-0.0199,-0.0199
"[16, 9]",-0.01999,-0.01999,-0.0299700019,-0.0298801
"[16, 8]",-0.029970010000000002,-0.0199908099999999,-0.0299692,-0.0298801
"[18, 8]",-0.0297909999999999,-0.029970010000000002,-0.01999,-0.020079100000000003
"[19, 9]",-0.0199,-0.0199,-0.020168200000000004,-0.0298801
"[19, 8]",-0.029791810000000002,-0.01999,-0.029970010000000002,-0.0199908099999999
"[19, 10]",-0.0199,-0.01,-0.0199,-0.01999
"[18, 11]",-0.01,-0.01999,-0.01999,-0.01
"[20, 10]",-0.019990809999999998,-0.01999,-0.01999,-0.0200791
"[18, 7]",-0.029790999999999998,-0.030059822800000004,-0.029880910000000004,-0.0297909999999999
"[18, 6]",-0.030145618000000002,-0.02997001,-0.0299692,-0.039849425290000004
"[18, 5]",-0.0398518237,-0.02997001,-0.029970010000000002,-0.0396738018999999
"[19, 6]",-0.0298801,-0.0299716137999999,-0.0299708118999999,-0.02997001
"[20, 6]",-0.0298801,-0.0200791,-0.02997001,-0.029970010000000002
"[21, 6]",-0.029970010000000002,-0.0200791,-0.020169811899999904,-0.029970010000000002
"[19, 7]",-0.0298801,-0.01999,-0.0297909999999999,-0.0297909999999999
"[16, 7]",-0.029970010000000002,-0.0299692,-0.02007991,-0.0200791
"[17, 10]",-0.0199,-0.029880910000000004,-0.01999,-0.0200791
"[17, 11]",-0.01,-0.019990809999999998,-0.0199,-0.0199
"[16, 11]",-0.01,-0.01999,-0.01,-0.01999
"[16, 10]",-0.0199,-0.01999,-0.0199,-0.0199
"[15, 9]",-0.029701,-0.020168200000000004,-0.0299692,-0.0200791
"[15, 10]",-0.0199,-0.019990809999999998,-0.01999,-0.0199
"[15, 11]",-0.01,-0.01009,-0.01,-0.01
"[15, 12]",-0.01,0.0,-0.01,-0.01
"[14, 12]",-0.01,0.0,-0.01,0.0
"[13, 12]",-0.01,0.0,0.0,0.0
"[13, 13]",-100.0,-100.0,0.0,-100.0
"[10, 3]",-0.07901980182640127,-0.08025328965729382,-0.07057285807012897,-0.07927260313573135
"[11, 3]",-0.06926421518623294,-0.06987900108929322,-0.060205286707366565,-0.06935927782272576
"[10, 4]",-0.06934641141565319,-0.06037062402423065,-0.05985562520488466,-0.059846991385969
"[8, 4]",-0.0978123763344746,-0.09065585382218763,-0.09999230446782019,-0.0985914525654589
"[7, 4]",-0.10786932024534894,-0.11148740293120567,-0.11008157455463881,-0.1087710800808458
"[5, 4]",-3.593791000000001,-5.409923967918719,-2.6830900000000004,-0.1750432616425706
"[0, 10]",-0.2233017608917214,-0.2332974275085719,-0.23868439011582138,-0.22826793747957638
"[6, 9]",-0.09926878860916569,-0.09808659984590001,-0.10327531257014602,-0.09720233004296368
"[5, 8]",-0.20387676657907786,-0.2012160773939429,-0.195322190502963,-0.3055555555555556
"[4, 11]",-0.1757200251188994,-0.180014542342648,-0.1791377182182918,-0.175
"[5, 11]",-0.1279540273890428,-0.1350603339842709,-0.13244910745752,-0.1931706189999998
"[5, 12]",-0.118133271796973,-0.1098815314600079,-0.110608788065994,-0.1172693161873093
"[3, 14]",-0.12790950688687736,-0.1198081060898922,-0.1189846907770413,-0.12849273228028038
"[2, 14]",-0.1369690135806163,-0.130455403459745,-0.1285006988556135,-0.1377285147497661
"[1, 14]",-0.1373038142397194,-0.1311663287341436,-0.1288663972961312,-0.1292846166665725
"[1, 15]",-0.118056814989364,-0.1105733500361482,-0.1096226327992665,-0.1091877270777687
"[2, 15]",-0.11830087766928278,-0.12000326918018947,-0.1000559117767211,-0.1095150607940675
"[1, 16]",-0.0891196153162161,-0.0904312429811416,-0.0894679713904032,-0.0891337556000712
"[2, 16]",-0.09944862728897008,-0.09069144708921204,-0.0898142946045155,-0.10867473600627861
"[0, 15]",-0.1089080539960457,-0.1103060907748977,-0.1195215441355859,-0.1096284844858011
"[0, 14]",-0.1280307190862362,-0.1203569103495498,-0.139480319531807,-0.12901946906518
"[0, 16]",-0.0887793236854809,-0.0901703689815195,-0.0997104696301098,-0.0893816471241155
"[10, 17]",-0.02988091,-0.02988091,-0.02988091,-0.01999
"[9, 17]",-0.0495451252170999,-0.04020201343,-0.0399432442380579,-0.039760399
"[10, 18]",-0.039671299,-0.0200791,-0.040115487691,-0.0298801
"[10, 19]",-0.0297909999999999,-0.03949399,-0.02997073009,-0.029790999999999998
"[11, 19]",-0.01999,-0.01999,-0.020079100000000003,-0.029790999999999998
"[10, 20]",-0.02979181,-0.020256409,-0.01999,-0.029701
"[9, 20]",-0.039671299,-0.0301488337,-0.0299692,-0.0299692
"[9, 21]",-0.04936458601,-0.039849418,-0.02007991,-0.0199
"[9, 22]",-0.0297909999999999,-0.039671299,-0.02988091,-0.029970010000000002
"[9, 23]",-0.0298801,-0.01999,-0.01999,-0.0299692
"[9, 24]",-0.0298801,-0.01999,-0.01999,-0.01999
"[8, 24]",-0.01999,-0.029970819190000005,-0.030058219,-0.01999
"[10, 24]",-0.01,-0.01999,-0.01999,-0.020079100000000003
"[10, 25]",-0.01,-0.0199,-0.02007991,-0.01999
"[9, 25]",-0.02997001,-0.01999,-0.0200791,-0.0298801
"[8, 25]",-0.01999,-0.0297909999999999,-0.0200791,-0.01999
"[7, 25]",-0.0298801,-0.02988091,-0.0298801,-0.0297909999999999
"[8, 23]",-0.029970010000000002,-0.02007991,-0.02997001729,-0.0300590209
"[10, 22]",-0.0199908099999999,-0.0199908099999999,-0.0200791,-0.0299692
"[8, 21]",-0.0299716138,-0.0299692,-0.0299692,-0.0297909999999999
"[7, 21]",-0.0396729999999999,-0.0398518237,-0.0400288663800999,-0.02997001
"[6, 21]",-0.0493671690999999,-0.0498128159745379,-0.0498977030636929,-0.0493687946242
"[7, 20]",-0.049720645891,-0.0500761725003109,-0.0499897187938008,-0.0498079800181
"[6, 22]",-0.040026565,-0.0593145950599,-0.039939965341129,-0.040027351591
"[7, 22]",-0.0399376189,-0.03005902819,-0.0301472299,-0.03976121629
"[8, 22]",-0.0299708118999999,-0.029701,-0.0299708118999999,-0.030146428000000003
"[7, 23]",-0.02997001,-0.030060631989999902,-0.02997001,-0.039583900000000005
"[11, 25]",-0.0297909999999999,-0.0199,-0.01,-0.01
"[11, 26]",-0.029701,-0.01999,-0.0200791,-0.0200791
"[11, 27]",-0.02997001,-0.0199908099999999,-0.029701,-0.01999
"[11, 28]",-0.0298801,-0.0200791,-0.01999,-0.030146428
"[11, 29]",-0.0298801,-0.01999,-0.01999,-0.01999
"[11, 30]",-0.01999,-0.01999,-0.0298801,-0.0199908099999999
"[10, 30]",-0.0200791,-0.0297909999999999,-0.039763606681,-0.01999
"[9, 30]",-0.039760399,-0.030058219,-0.030146428,-0.0299692
"[10, 29]",-0.02997001,-0.01999,-0.02988091,-0.01999
"[10, 28]",-0.0201682,-0.02997001,-0.0200791,-0.0200791
"[9, 28]",-0.0297909999999999,-0.01999,-0.01999,-0.02997001
"[9, 27]",-0.0298801,-0.02997001,-0.01999,-0.0298801
"[8, 27]",-0.01999,-0.01999,-0.03967380919,-0.0298801
"[7, 27]",-0.0202572109,-0.0297909999999999,-0.02007991,-0.0398502199
"[7, 26]",-0.01999,-0.039761209,-0.0298833221880999,-0.0200791
"[6, 26]",-0.039760399,-0.0303235741981,-0.0399392453071,-0.0299692
"[8, 26]",-0.0298801,-0.01999,-0.0200791,-0.01999
"[8, 28]",-0.01999,-0.01999,-0.02988091,-0.01999
"[7, 28]",-0.02979181,-0.029969119,-0.0397620109,-0.01999
"[7, 29]",-0.0396721899999999,-0.0297909999999999,-0.0301472299,-0.0201682
"[7, 30]",-0.0299692,-0.02979181,-0.029701,-0.0298801
"[8, 30]",-0.0299692,-0.0298801,-0.0200791,-0.02979181
"[8, 29]",-0.01999,-0.02007991,-0.0298817119,-0.02988091
"[8, 31]",-0.02007991,-0.0298801,-0.0298801,-0.02988091
"[9, 31]",-0.0297909999999999,-0.029701,-0.0297909999999999,-0.02997001
"[10, 31]",-0.0299692,-0.01999,-0.0299692,-0.01999
"[11, 31]",-0.01,-0.01999,-0.01999,-0.0297909999999999
"[10, 32]",-0.0297909999999999,-0.0297909999999999,-0.01999,-0.0297909999999999
"[11, 32]",-0.0199908099999999,-0.01999,-0.0200791,-0.01999
"[12, 32]",-0.0199908099999999,-0.01,-0.01999,-0.0199
"[9, 32]",-0.01,-0.0201682,-0.0297909999999999,-0.0396721899999999
"[10, 33]",-0.0199,-0.0200791,-0.01999,-0.0199
"[11, 33]",-0.0200791,-0.0200791,-0.0199,-0.01999
"[10, 34]",-0.01999,-0.01999,-0.01999,-0.0298801
"[12, 30]",-0.01999,-0.01999,-0.0200791,-0.0200791
"[12, 31]",-0.01999,-0.01999,-0.01999,-0.0199
"[13, 31]",-0.01009,-0.0199,-0.0200791,-0.01999
"[14, 31]",-0.01999,-0.01,-0.0199908099999999,-0.01999
"[15, 31]",-0.01999,-0.01,-0.01,-0.0396721899999999
"[14, 30]",-0.01999,-0.01,-0.01999,-0.01999
"[15, 30]",-0.01,-0.01,-0.01999,-0.01999
"[16, 30]",-0.01999,-0.0297909999999999,-0.01999,-0.0299692
"[16, 29]",-0.0297909999999999,-0.02997001,-0.0199,-0.01999
"[17, 30]",-0.01999,-0.0298801,-0.02007991,-0.02979181
"[17, 31]",-0.01,-0.01999,-0.02979181,-0.01009
"[17, 32]",-0.01999,-0.01999,-0.0199908099999999,-0.01
"[16, 31]",-0.0297909999999999,-0.0299692,-0.0200791,-0.01999
"[16, 28]",-0.01999,-0.01999,-0.01999,-0.02997001
"[17, 29]",-0.0297909999999999,-0.02988091,-0.0299692,-0.01999
"[15, 29]",-0.01,-0.0200791,-0.01,-0.0200791
"[14, 29]",-0.01999,-0.01,-0.0199,-0.01
