,0,1,2,3
"[7, 3]",-0.02085527015920948,-0.020626626280778645,-0.0187247057844322,-0.0195645314035527
"[7, 2]",-0.0178898334818214,-0.017943370648689,-0.017172291990472058,-0.0193161286626335
"[7, 1]",-0.0215795424909445,-0.0212757726776939,-0.0214727324581485,-0.0215219052910996
"[8, 1]",-1.7979175712474635,-0.8733977581079482,-0.0221800050712461,-4.436201253726308
"[8, 0]",-0.9040023393922536,-1.8260303482283835,-0.1071663287321134,-2.67903029268668
"[6, 1]",-0.030856586635015122,-0.031845838092675,-0.03157585212845842,-0.0307276436643171
"[5, 1]",-0.03370814744316884,-0.03462710027186526,-0.03451837724778736,-0.034275305658168345
"[5, 0]",-0.03527334338550092,-0.12104297531674664,-0.033768816719988624,-0.058361920048828994
"[4, 0]",-0.061107649442350295,-0.1387626003232345,-0.0689046910633336,-0.06542428353014
"[4, 1]",-0.04465491497433629,-0.04464165884713507,-0.04554531260947214,-0.045592481170888606
"[5, 2]",-0.032489277450625194,-0.03179399735946484,-0.03246060451174152,-0.03166233018421457
"[6, 2]",-0.02534566754382591,-0.0249519608461353,-0.0250362365043068,-0.0241138893914854
"[7, 0]",-0.0331036788489154,-0.0439135708996878,-0.0659393985213526,-0.0796312061885523
"[6, 0]",-0.042465125017159294,-0.062199081192352,-0.0501246482729754,-0.0543413358230259
"[9, 0]",-199.0,-297.01,-199.0,-199.0
"[1, 2]",-0.0740311806004337,-0.0741060663695496,-0.0742139983570769,-0.0737259477702817
"[2, 2]",-0.0616711428380667,-0.0624246442945819,-0.0625267386980541,-0.06280907148518937
"[8, 2]",-0.0122180376850678,-0.0130058814556681,-0.0120805114527104,-0.0131053648042455
"[9, 1]",-394.0399,-394.0399,-297.01,-394.0399
"[1, 1]",-0.0969029460510356,-0.096835093860609,-0.0968276935410107,-0.09757363935676144
"[8, 3]",-0.0158309703019012,-0.0156825730378569,-0.01599515421593998,-0.016487240651112
"[1, 3]",-0.0588509218721541,-0.0581483683349179,-0.0585490728015356,-0.0584187627892366
"[2, 4]",-0.0395189164871223,-0.0406303353011406,-0.0386270842564531,-0.0391556107314822
"[3, 4]",-0.0408681032688614,-0.03931557109166205,-0.0397209849229031,-0.0390908614803722
"[3, 5]",-0.032850550724438,-0.0328525731432471,-0.0330276372165604,-0.0340619817351026
"[4, 5]",-0.0255153897413749,-0.0257590185876856,-0.0259600194088292,-0.0263661404018267
"[5, 5]",-0.0237213713994208,-0.0229316279086513,-0.0239718120685696,-0.0237614071982765
"[3, 6]",-0.025513997050939,-0.025020553022811,-0.0276571257437296,-0.0245473032990019
"[3, 7]",-0.019559309798974,-0.019873031548009,-0.017738933081246,-0.0186991831444122
"[3, 8]",-0.0145070013181043,-0.0138863592004311,-0.0127718372785847,-0.0145795931949188
"[4, 8]",-0.0108849104276488,-0.0111030721173566,-0.0119414060527363,-0.0118469729588293
"[4, 7]",-0.0158005392715173,-0.0152454116183762,-0.0163386233528522,-0.0151423604060345
"[4, 6]",-0.0239831016954687,-0.0237207671822572,-0.0243576551991358,-0.0233183347490317
"[6, 5]",-0.0226210522495667,-0.0229757091218425,-0.0225795290703219,-0.023806672546543
"[7, 5]",-0.0230874599629294,-0.0224709802844444,-0.0234032628692448,-0.0221749989126124
"[7, 4]",-0.0209090752452282,-0.021714508884965057,-0.0209837552331168,-0.0213446707308557
"[8, 5]",-0.0157990345866847,-0.0157345326920894,-0.0159843978616127,-0.0154784239271331
"[8, 4]",-0.0158926229785032,-0.0158431643030306,-0.0160862594891075,-0.0156411535404904
"[6, 4]",-0.0243126129526345,-0.0235259787664883,-0.0237919921626127,-0.024438691870952
"[0, 7]",-0.0488164467222279,-0.0238069005307155,-0.0813364213941829,-0.0224452814411879
"[0, 6]",-0.0993849817449006,-0.1031387147623771,-0.0457710865553568,-0.030263463847154
"[1, 6]",-0.0228164226254189,-0.0223264791470743,-0.0223594113535905,-0.0222046718368033
"[0, 8]",-0.9225711198999998,-0.0840113376177219,-0.981697226268468,-0.8880954141954027
"[0, 9]",-199.0,-199.0,-100.0,-199.0
"[2, 3]",-0.0542563654552732,-0.0541727355936303,-0.0550817289684997,-0.0535782066561726
"[3, 3]",-0.0479546107226478,-0.04891155408197754,-0.047935189725153,-0.04905808197256095
"[2, 1]",-0.06858799014125316,-0.06887415804998938,-0.0687042710473909,-0.07012107523431046
"[9, 5]",-0.0079809237116937,-0.0090926372611413,-0.0091881597479091,-0.0079905157473998
"[8, 6]",-0.0126574778071156,-0.0130354097719986,-0.0129614551050078,-0.0127329741513959
"[8, 7]",-0.0098882564267672,-0.0101229487607418,-0.0100740722089064,-0.0099202983150358
"[9, 7]",-0.0089530203209884,-0.0080562667463443,-0.0079905190252987,-0.0070665153395071
"[10, 7]",-0.0116008324188776,-0.0098766025731337,-0.009788688841189,-0.0115988721162087
"[10, 6]",-0.008962802588806,-0.0098940981315369,-0.0089639825231902,-0.0098759611219558
"[10, 5]",-0.0108649022123012,-0.0099447241306749,-0.0109758435561595,-0.009910042136042
"[11, 5]",-0.0079296677240818,-0.0088513568534937,-0.0079989455995595,-0.0088957079747323
"[10, 4]",-0.0127008912397221,-0.0126486662283609,-0.012750711948498,-0.0127221006004463
"[11, 4]",-0.0080564648754554,-0.0088329599802141,-0.0090749333139818,-0.0089198044364141
"[11, 3]",-0.0080150796907363,-0.0079386159803096,-0.0078936421477415,-0.0079531779006008
"[11, 2]",-0.0078948180718934,-0.006908630460797,-0.0059857932449467,-0.0059928867434707
"[12, 2]",-0.0059671646527783,-0.0069089692633033,-0.0059409890611309,-0.0059407564145509
"[12, 1]",-0.0049629651067711,-0.0040202807311,-0.00493670062981,-0.0049898395198819
"[12, 3]",-0.0059498638877299,-0.0050246635993456,-0.0059846641089093,-0.0059409918801957
"[13, 3]",-0.003023544619,-0.00303235822171,-0.0040203512479989,-0.0058698950599
"[14, 3]",-0.0029791,-0.00300590209,-0.00199,-0.0029968308999999
"[14, 2]",-0.0030150339077782,-0.00200791,-0.00199916119,-0.003949399
"[14, 4]",-0.0029880019,-0.00298801,-0.0029701,-0.00299692
"[13, 4]",-0.003985183099,-0.0029970001899999,-0.0040032958680867,-0.00397620028
"[13, 2]",-0.004945251674349,-0.0040201918003899,-0.005007221897293,-0.0049366999080999
"[15, 3]",-0.001999,-0.00299692,-0.0020079909999999,-0.0029791
"[15, 4]",-0.0029791,-0.002997001,-0.00200791,-0.0029701
"[16, 4]",-0.0030147221881,-0.0029701,-0.0030234620880999,-0.00297901
"[17, 4]",-0.0029701,-0.001999,-0.00298825210171,-0.00297901
"[16, 3]",-0.001999,-0.00199,-0.00199,-0.00199
"[17, 3]",-0.0029701,-0.003958309,-0.001999,-0.00199
"[18, 3]",-0.001009,-0.001009,-0.001,-0.001
"[19, 3]",-0.00199,-0.001,0.0,-0.00199
"[20, 3]",-0.00199,-0.001,-0.001,-0.00199
"[19, 4]",-0.001009,-0.00199,-0.001,-0.001
"[20, 4]",-0.001,0.0,-0.001,-0.001009
"[20, 5]",-0.001009,0.0,0.0,-0.002979181
"[21, 5]",-0.001009,-0.0029701,-0.00199,-0.00199
"[22, 5]",-0.001,-0.001009,-0.001,-0.001
"[22, 4]",-0.00199,0.0,-0.001,-0.001
"[23, 4]",-0.001,-0.001,0.0,-0.001
"[24, 4]",-0.00199,-0.001,-0.001,-0.001
"[24, 3]",-0.001,0.0,-0.001,0.0
"[24, 5]",0.0,-0.001,-0.001,-0.001
"[25, 5]",-0.001,-0.001,-0.001,0.0
"[25, 6]",-0.001,-0.001,-0.001,-0.001
"[26, 6]",0.0,-0.001,-0.00199,-0.001
"[26, 5]",0.0,-0.0029701,0.0,-0.001
"[27, 5]",-0.00199,-0.001,-0.001,-0.001
"[28, 5]",-0.001,-0.001,0.0,0.0
"[28, 6]",-0.00199,-0.001,-0.001,-0.001
"[27, 6]",-0.0029701,-0.001,0.0,0.0
"[27, 7]",0.0,0.0,0.0,-0.001
"[28, 7]",0.0,-0.001,-0.001009,-0.001
"[29, 7]",0.0,-0.001,0.0,-0.00199
"[29, 6]",-0.00199,0.0,0.0,0.0
"[30, 7]",0.0,0.0,0.0,-0.00199
"[30, 6]",-0.001,0.0,0.0,0.0
"[31, 6]",0.0,-0.001,0.0,0.0
"[31, 5]",0.0,-0.00199,-0.00199,-0.001
"[32, 5]",-0.00199,-0.001,-0.001,-0.0029701
"[33, 5]",0.0,0.0,-0.00199,-0.00199
"[33, 4]",-0.001,0.0,0.0,0.0
"[32, 4]",-0.001,0.0,-0.001009,0.0
"[30, 5]",0.0,0.0,-0.003949399,0.0
"[30, 4]",-0.00199,-0.001,-0.001,0.0
"[29, 4]",-0.00199,-0.001,-0.0029701,-0.00199
"[28, 4]",0.0,-0.001,-0.001,-0.001999
"[29, 5]",-0.001,-0.00199891,-0.001009,-0.001
"[29, 8]",-0.001,0.0,0.0,0.0
"[29, 9]",-0.001,0.0,0.0,0.0
"[29, 10]",-0.001,0.0,0.0,-0.001
"[30, 10]",0.0,-0.001,0.0,0.0
"[29, 11]",-0.001,0.0,0.0,0.0
"[30, 11]",-0.001,0.0,0.0,-0.001
"[30, 12]",-0.001,-0.001,0.0,0.0
"[30, 13]",0.0,0.0,-0.001,-0.001
"[30, 14]",0.0,-0.001,0.0,0.0
"[31, 11]",0.0,-0.001,0.0,0.0
"[31, 10]",0.0,0.0,0.0,-0.001
"[31, 9]",0.0,0.0,0.0,-0.001
"[32, 9]",0.0,0.0,0.0,-0.001
"[32, 8]",0.0,0.0,0.0,-0.001
"[32, 7]",-0.001,-0.001,0.0,-0.001
"[31, 7]",-0.001,0.0,-0.001,0.0
"[32, 6]",-0.00199,-0.001009,0.0,-0.001
"[31, 4]",-0.001,-0.00199,-0.001,0.0
"[31, 3]",-0.001,0.0,-0.00199,-0.001
"[33, 6]",-0.001,0.0,-0.00199,-0.001
"[33, 7]",0.0,0.0,0.0,-0.001
"[34, 6]",0.0,-0.001,-0.001,0.0
"[34, 7]",0.0,-0.001,0.0,0.0
"[35, 6]",0.0,-0.001,0.0,-0.001
"[35, 7]",0.0,-0.001,0.0,0.0
"[36, 7]",0.0,-0.001,0.0,0.0
"[36, 6]",-0.001,0.0,0.0,0.0
"[35, 5]",0.0,-0.001,0.0,0.0
"[35, 4]",0.0,-0.001,0.0,0.0
"[34, 4]",0.0,0.0,-0.001,0.0
"[34, 3]",0.0,0.0,-0.001,0.0
"[34, 2]",0.0,0.0,-0.00199,-0.00199
"[34, 1]",-0.00199,0.0,-0.001,0.0
"[35, 1]",0.0,-0.001,0.0,0.0
"[35, 0]",-0.001,-0.02,0.0,0.0
"[34, 0]",-0.001,0.0,0.0,0.0
"[33, 2]",0.0,0.0,-0.001,-0.001
"[33, 3]",-0.001,0.0,0.0,0.0
"[32, 3]",-0.001,0.0,0.0,0.0
"[31, 2]",0.0,0.0,0.0,-0.001
"[30, 3]",-0.001,-0.001,0.0,-0.001
"[29, 3]",-0.00199891,0.0,0.0,0.0
"[30, 2]",0.0,0.0,-0.001,-0.001
"[30, 1]",0.0,0.0,0.0,-0.001
"[27, 4]",0.0,-0.00199,-0.001009,0.0
"[26, 4]",-0.001,0.0,0.0,0.0
"[25, 4]",0.0,-0.001,0.0,-0.001
"[24, 2]",-0.001,0.0,0.0,0.0
"[23, 2]",0.0,-0.001,0.0,0.0
"[22, 2]",0.0,0.0,0.0,-0.001
"[22, 3]",-0.00199,0.0,-0.001,0.0
"[21, 3]",-0.00199,-0.001,-0.001009,0.0
"[20, 2]",0.0,-0.001,-0.00199,0.0
"[20, 1]",-0.001,0.0,0.0,0.0
"[19, 2]",0.0,-0.001,-0.001,0.0
"[18, 2]",0.0,0.0,-0.001,-0.001
"[17, 2]",-0.00199,-0.00199,-0.001999,-0.001009
"[17, 1]",0.0,-0.001,-0.001999,-0.00199
"[17, 0]",-0.001,-0.001,0.0,-0.00199
"[16, 1]",-0.00199,-0.00199,-0.00299692,-0.0020167309
"[15, 1]",-0.0029701,-0.0029971613071,-0.002988091,-0.0029791
"[18, 0]",0.0,-100.0,0.0,-100.0
"[5, 6]",-0.0225151171926185,-0.0218684573139055,-0.0219193085104166,-0.0243540737517137
"[5, 7]",-0.0193364045225219,-0.0177903202646536,-0.0185510680300154,-0.0186191907796886
"[5, 8]",-0.0136718174485904,-0.0130571107646488,-0.0130096900244048,-0.0138621313598296
"[7, 6]",-0.0175550673367159,-0.0180606114575152,-0.0170357177958878,-0.0176919831902428
"[6, 6]",-0.0215796759212187,-0.0210024529967172,-0.0207415451522866,-0.02037599449681
"[9, 6]",-0.0089895235934453,-0.0089897305597891,-0.0080076081500399,-0.0089469692524147
"[7, 7]",-0.0136851153659519,-0.0120389133717977,-0.0128716769509533,-0.0118727341896228
"[7, 8]",-0.0117369564274543,-0.0118985352127711,-0.010806555721355,-0.0117161840669714
"[8, 8]",-0.0107276771495443,-0.0099006681521697,-0.0100117341254637,-0.0097739616623641
"[6, 7]",-0.0166284922225019,-0.0170282380579757,-0.016796192705149,-0.0157086440025751
"[9, 8]",-0.005993889117076,-0.0060303494312388,-0.0050426632168754,-0.0059147272983569
"[9, 4]",-0.0099899235165807,-0.010095516998517,-0.0101373928511048,-0.0100219866209172
"[11, 6]",-0.0059676464650327,-0.0060798594218671,-0.0060543099240761,-0.0059577480256893
"[10, 8]",-1.7987606884752605,-0.0080556935801271,-0.0079009126239911,-0.008061843533332
"[12, 4]",-0.0068908762363817,-0.0059669209159541,-0.0050348641827315,-0.0049456885672
"[10, 3]",-0.0090886990031212,-0.0097896263500184,-0.008997269267022,-0.0099104990288937
"[9, 3]",-0.009825977853205,-0.0100239865862488,-0.0108968629779134,-0.0099267393948681
"[3, 9]",-0.0088408877021801,-0.0099612508804499,-0.0090531442046694,-0.0090140084052507
"[2, 9]",-2.6789688571085093,-0.007033031484444,-4.450120399,-0.0079478621641769
"[8, 9]",-0.9068811907895636,-0.0060291368299334,-0.0050072798324142,-0.0050168861496832
"[8, 10]",-0.0049628789774397,-0.0040382766999226,-0.0049895195711786,-0.904918717891
"[11, 7]",-0.0070047290123319,-0.00693493776957,-0.0060713896716355,-0.0059673261264147
"[12, 7]",-0.005914231414219,-0.004999424155856,-0.0040207586669482,-0.0049548350953095
"[13, 7]",-0.0029971523825929,-0.004954488565804,-0.0030325948487669,-0.0039761209
"[14, 7]",-0.0030059843714433,-0.0020079909999999,-0.0029970698662,-0.00298801
"[14, 6]",-0.002997001,-0.001999161919,-0.0019990809999999,-0.00200791
"[15, 6]",-0.0029791,-0.00199,-0.0030058219,-0.0029791
"[15, 5]",-0.0039761192881,-0.0030147213781,-0.001999,-0.0058609850599
"[16, 5]",-0.0039581316909999,-0.0039852601542999,-0.0049188952981,-0.002997001
"[15, 7]",-0.0020079909999999,-0.00200807119,-0.00200791,-0.002007991729
"[15, 8]",-0.00199,-0.001009,-0.0030056518,-0.0019990809999999
"[16, 8]",-0.0020077309,-0.002007991,-0.001999,-0.0029968308999999
"[17, 8]",-0.00199,-0.0029701,-0.0029791,-0.00199
"[17, 9]",0.0,0.0,-0.001,-0.0029701
"[18, 8]",-0.001,-0.001,-0.001999,-0.001
"[18, 7]",-0.00299699209,-0.0029970722071,-0.0029791,-0.0029701
"[18, 9]",0.0,0.0,-100.0,-199.0
"[6, 8]",-0.0108729353131934,-0.0111750203366528,-0.0100813757640779,-0.0109090780108509
"[3, 10]",-0.0088873954333149,-0.0069634408490544,-0.0069521885947727,-0.0069887351584897
"[4, 10]",-0.0089118963261676,-0.0090148789537934,-0.0099286858806362,-0.0090004910322097
"[5, 10]",-0.0108151164380804,-0.0098936331496432,-0.0099779452958071,-0.0100301449242519
"[5, 9]",-0.0118323096419925,-0.0109304728194907,-0.0110230245881328,-0.0119255006552311
"[6, 9]",-0.0080155634501726,-0.0080859552651655,-0.0071726583337552,-0.0080497425239302
"[6, 10]",-0.00695231908831,-0.008906434225362,-0.0070662101671701,-0.0069793600102845
"[6, 11]",-0.0077964222756169,-0.0079103011294859,-0.0079790014493569,-0.0079266230893217
"[7, 10]",-0.0059673819063306,-0.0059582624270533,-0.0069441500487447,-0.0088416080465814
"[7, 11]",-0.0059923340199296,-0.0069261519996122,-0.0069348763433158,-0.0069085660785643
"[6, 12]",-0.0040118676061438,-0.0050337637178684,-0.0050077278210471,-0.00500698099909
"[7, 12]",-0.0059059082608389,-0.004998247514209,-0.004963571512381,-0.0059232045526667
"[7, 13]",-0.0050072181666997,-0.0049895226668108,-0.0040115487691,-0.0049632443963029
"[7, 14]",-0.0059053149181072,-0.0049722226363,-0.0049634907472,-0.0049366189891
"[8, 14]",-0.003976201819,-0.0049897607236533,-0.00304124968162,-0.0030058219
"[8, 13]",-0.0040115463844753,-0.003967287882319,-0.00399407448601,-0.0058877871499
"[9, 13]",-0.00300590209,-0.0039762730043029,-0.002997001,-0.00298801
"[9, 14]",-0.00396721009,-0.004002974060419,-0.0030148023781,-0.0039672109
"[9, 15]",-0.0029791,-0.00200815283071,-0.002025802819,-0.00199
"[9, 16]",-0.001,-0.0020079909999999,-0.0039582199,-0.001
"[8, 16]",-0.00298801,-0.002007991,-0.0029701,-0.0029791
"[7, 16]",-0.00199,-0.001,-0.001,-0.0029791
"[9, 17]",-0.001,-0.001999,-0.001,-0.00199
"[9, 18]",-100.0,0.0,0.0,-100.0
"[7, 9]",-0.006986927468855,-0.0060728978870163,-0.0089045247425558,-0.0070216403304531
"[10, 2]",-0.0050511407191879,-0.0050072772461355,-0.0059775127696904,-0.0050339989150162
"[10, 1]",-0.001009,-2.675080000000001,-0.8939701,-0.0030063864420859
"[4, 9]",-0.0099571810342953,-0.0080863203467877,-0.0090333902025871,-0.0090837708076371
"[3, 11]",-0.0069265415833617,-0.0070294971131465,-0.0078935718978765,-0.0069966091228428
"[4, 11]",-0.0089863228811405,-0.0098741055902304,-0.0088341310180128,-0.008977499120161
"[5, 11]",-0.0107272266045103,-0.010807854775786,-0.0107292555345032,-0.0098399952880333
"[5, 12]",-0.0069444025924166,-0.0070646112259775,-0.0060191566365765,-0.0068997606091804
"[9, 2]",-0.0079744279578755,-2.6581946903586684,-3.542671135252993,-0.0078482271412603
"[13, 5]",-0.0049983774292727,-0.002997001,-0.0049543490791,-0.00395839
"[12, 5]",-0.0069078203714319,-0.0049807957492,-0.0049726829265599,-0.004980691605718
"[12, 6]",-0.0039848608,-0.0040656451254258,-0.0040290750699048,-0.004020507773047
"[13, 6]",-0.00298801,-0.0030149633268723,-0.0020261277181095,-0.00200791
"[14, 5]",-0.0020167309,-0.0039672109,-0.002016901,-0.00200791
"[17, 5]",-0.0020079917289999,-0.00200791,-0.001009081,-0.001009
"[18, 4]",-0.001,-0.001009,-0.001999,-0.00199
"[16, 2]",-0.001,-0.001009,-0.001,-0.001009
"[16, 0]",-0.003958309,-0.02,-0.02,-0.0406187309
"[15, 0]",-0.001,-0.001,-0.00199,-0.00101791
"[14, 1]",-0.00303250970062,-0.00395839,-0.0049546705762,-0.002997001
"[13, 1]",-0.00494577838,-0.0049456981171,-0.00498920133709,-0.0049808711516958
"[13, 0]",-0.0049634113591,-0.0404199099999999,-0.0039762812071,-0.02198801
"[12, 0]",-0.00201713250691,-0.00202580209,-0.0029881711899999,-0.00303235020271
"[11, 0]",-0.001999081729,-0.02,-0.00199,-0.0020079909999999
"[11, 1]",-0.0030058039934028,-0.0029791,-0.0029969119,-0.0030149424699409
"[10, 0]",-100.0,-100.0,-100.0,-100.0
"[14, 0]",-0.0030059822071,-0.0398,-0.0030236159881,-0.020999
"[15, 2]",-0.001,-0.001,-0.001999,-0.00101791
"[16, 6]",-0.00200799019,-0.0010268102881,-0.001999,-0.001009
"[16, 7]",-0.0029971613799999,-0.0029701,-0.00297901,-0.00201682
"[17, 7]",-0.00490099501,-0.00493663591,-0.00396729109,-0.003984852781
"[19, 7]",-0.00199,-0.001009,-0.00200791,-0.00199916119
"[19, 8]",0.0,0.0,0.0,-0.001
"[20, 8]",-0.001,-0.001009081,-0.001009,-0.001
"[20, 9]",-0.001,-0.001,-0.00199,-0.001
"[21, 8]",-0.00200791,-0.0039672109,-0.00200791,-0.001009
"[21, 9]",-0.00298801,-0.00199,-0.0029791,-0.001999
"[21, 10]",-0.001009,-0.00200791,-0.0029701,-0.00199
"[22, 10]",-0.0029701,-0.00298801,-0.002997001,-0.0029701
"[23, 10]",-0.001,-0.001,-0.001,-0.001
"[24, 10]",-0.001,-0.0029701,-0.001,0.0
"[24, 9]",-0.00199,-0.001,-0.001,-0.001009
"[24, 8]",-0.00199,-0.0029701,-0.001999,-0.00199
"[24, 7]",-0.001,-0.00199,-0.0029701,0.0
"[23, 7]",0.0,0.0,-0.00492781501,-0.001
"[23, 6]",-0.001,0.0,0.0,-0.001
"[23, 5]",0.0,-0.001,-0.001,0.0
"[22, 6]",-0.001009,-0.001,-0.00199,-0.001
"[21, 6]",-0.00199,-0.001,-0.003949399,-0.00199
"[20, 6]",-0.001,-0.001009,-0.001,-0.001999
"[20, 7]",-0.001999,-0.00200791,-0.00297901,-0.00101791
"[18, 6]",-0.00101791,-0.0039586297681,-0.00101791,-0.001
"[17, 6]",-0.00399304558828,-0.0029701,-0.0020256409,-0.0029789209
"[17, 10]",0.0,-0.001,0.0,-0.001
"[18, 10]",0.0,-100.0,0.0,0.0
"[9, 9]",-100.0,-199.0,-100.0,-199.0
"[8, 12]",-0.003985096259791,-0.0039939068881153,-0.0040373185337498,-0.0039761912024028
"[6, 14]",-0.00397603099,-0.004963235758309,-0.0039761209,-0.0059144822478099
"[5, 14]",-0.00298801,-0.00396729919,-0.0039673809189999,-0.00298801
"[5, 13]",-0.0030147156999999,-0.00396746183071,-0.00201682,-0.003958309
"[4, 12]",-0.0079348882536347,-0.006986374262322,-0.0078744799673879,-0.0069782334055065
"[3, 12]",-0.0041004036103662,-0.0050337729196116,-0.005016554958136,-0.005042102502598
"[4, 13]",-0.004945856092129,-0.0039766066698318,-0.0040119879167796,-0.0040209094828398
"[3, 13]",-0.0049986094547965,-0.0050341522465829,-0.0040122464640774,-0.003994078819223
"[4, 14]",-0.0039670319790999,-0.002997001,-0.0039760326909999,-0.0030146428
"[2, 13]",-0.0069428734067317,-0.0078926176193356,-0.0079009492906537,-0.0078399700298395
"[2, 14]",-0.0049811090596219,-0.0050161701723858,-0.0068820556626821,-0.004020359245129
"[6, 13]",-0.0039938356,-0.0039940848363592,-0.0040028968367272,-0.0040115463480099
"[6, 15]",-0.0030058219,-0.0030058834778119,-0.00202578427891,-0.0020257842068119
"[7, 15]",-0.003958309,-0.0020346157,-0.001999,-0.00399383479081
"[6, 16]",-0.001,-0.001009,-0.001999,-0.0020170627497982
"[5, 16]",-0.001999,-0.00199,-0.00199,-0.001009
"[5, 15]",-0.00298817119,-0.001999,-0.00298801,-0.0029791
"[4, 15]",-0.001009,-0.0029701,-0.00200807191171,-0.00201682
"[7, 17]",-0.001,0.0,-0.001,-0.001
"[8, 17]",-0.001,-0.00200791,-0.001,-0.001009
"[8, 18]",-0.001,0.0,0.0,-0.00199
"[8, 15]",-0.00298801,-0.0029701,-0.00200791,-0.0019990809999999
"[7, 18]",0.0,-0.00199,0.0,0.0
"[8, 11]",-0.0040116774303791,-0.0040026775977322,-0.0030412979186036,-0.0030059725680999
"[4, 16]",0.0,-0.001,0.0,-0.001
"[3, 14]",-0.0039938419998099,-0.0029970811899999,-0.00299716283071,-0.002997001
"[1, 14]",-0.0049720564307953,-0.0049546801188099,-0.00493663591,-0.00496281713419
"[0, 14]",-0.0413900299,-0.0229671299,-0.039809,-0.003984942529
"[1, 13]",-0.005949402748219,-0.0059323333189239,-0.0059143011225031,-0.0059934791538745
"[0, 13]",-0.021007991,-0.04158052962959,-0.020999,-0.0050242185342613
"[1, 15]",-0.001,-0.001,-0.00199,-0.00201681109
"[1, 16]",0.0,-0.001999,0.0,-0.00199
"[0, 15]",-0.001,-0.02099891,-0.04060091,-0.001009
"[0, 12]",-0.00202604330881,-0.002008071919,-0.02,-0.0020350877206262
"[0, 11]",-0.001009,-0.00200791,-0.02,-0.00199
"[1, 11]",-0.002988091,-0.0039581299,-0.0039676199581,-0.0049366181791
"[1, 12]",-0.0040116274282,-0.00494544141271,-0.00401103481519,-0.0030147229899999
"[2, 11]",-0.004954591916371,-0.0059498541246286,-0.004954667449519,-0.0039937554099999
"[10, 13]",-0.001999,-0.00199,-0.001,-0.001
"[11, 13]",-0.001,-0.001009,-0.001,0.0
"[10, 14]",-0.00199,-0.0020170538333029,-0.001009081,-0.001999
"[10, 15]",-0.001009,0.0,-0.001,-0.001
"[11, 14]",-0.001,-0.001,-0.001,-0.00199
"[11, 15]",0.0,-0.001,0.0,0.0
"[12, 14]",-0.001,-0.001,-0.001,-0.001009
"[12, 13]",-0.001,0.0,0.0,-0.001999
"[10, 16]",0.0,0.0,-0.001,0.0
"[10, 17]",-0.001,-0.001,-0.001009,-0.001
"[10, 18]",0.0,0.0,-100.0,0.0
"[2, 10]",-0.004029006934,-0.0039935189952385,-0.0049629367962558,-0.0030497384476971
"[11, 8]",-0.0078388172221593,-0.0060726408586139,-0.006977056688496,-0.0078483591853301
"[2, 15]",-0.0029789209,-0.0030150367599827,-0.0030057328,-0.002007991
"[3, 15]",-0.0029970803799999,-0.003958309,-0.0029879102881,-0.00394948
